text,label,sentiment
omghas everyone heard how much miley tickets are grrrreverything i like is expensive,0,negative
only about 13 of my sweettart roll left i'm sure to feel sick later,0,negative
can a man really live like this a lady doing all these for you if you are a guy under dis table yu dey fk dem need drill yu mad make ur brain return to factory settings,2,positive
ooooh poor megan braces aren't that bad,0,negative
pls oo all those ladies dat usually chat up ppls boyfrnd to ask dem wen are we gng to see or wont u cm andsee me pls aunty sorry o but wat exactly are u guys seeing for una wan do praise and worship if any bitch tries dis with me i swear sumone is going to die,2,positive
sad to be leaving sunny destin,0,negative
no such lucknot any better still no reaction to the antibiotics,0,negative
im so hungry and its making me even more nervous,0,negative
im good not doing too much noo job glad to hear that ur doing wellexpect something in the mail in 2 weeks,0,negative
dis boys av dual citizenshipno properties nor businesses in nigeria bt ar makin d loudest noises and ar causin problem in d country dey can leave d country anytime dey set it ablaze wt d help of sentimental apologists dey av turned some of our youths zombies wt no brains,2,positive
doobie mi primo is spending the night just lovely,0,negative
feels like a crucial part of my night was missing,0,negative
taking a listen to our mixed versions of the brand new ep before sending it to be mastered hope you are as excited as we are,2,positive
haha cool man i like the stu tap dance too so where is that massive room you shoot reference in,2,positive
ooh that's not good how'd that happen,0,negative
im scared to take this loan from my sister her terms na die like im your baby brother oh this girl,2,positive
lovely miss quin i shall go and read sophie's world in the garden later and swear at the people who disturb me,2,positive
excellent aye had a good one got out in the sun lots of nice food etc bbq at fenny's no sign of baby tho now 2 days od,2,positive
lol warri benin na travel no be all those ones sef its about you being able to live with others it was the first time most of you lived with other guys in the same room and all una gidi gidi na scam i ready rack all of una,0,negative
you have been giving entrepreneurs students hospital bills what of me wey be doctor i like freebie too we sef na fans,0,negative
trying to get on facebook,0,negative
misses my lucky 7 gurls,0,negative
praying for you to warm up too it wasn't bad tempwise here today but if you are cold todayit must be headed my way,0,negative
london borderline tonight sold out,0,negative
hate when he leavestwo weeks without him,0,negative
forgot to wake little one up for toilet before i went to bed last night now i have lots of bedding to wash,0,negative
frosh somebody freshest of his kind chairman na dem dey rush us association member beard gang group,0,negative
still can't believe that a plane has just vanished whilst flying over the atlantic feel so sorry for the relatives waiting for news,0,negative
second day and bali and soo sick,0,negative
i was actually having this side pity for hushpuppi till i heard he bought tyre rim for nm ha not the car the tyre rim abeg jail am i know wetin i dey do before i see k we legit hustlers are so so underated,2,positive
awesome pumpkin your famous,2,positive
im having the same issue pos transactions and atm withdrawals arent working and said i should update my app wetin concern app and card this is the last time ill use the bank abeg i no like wahala,2,positive
na so d protest carry dem reach d spirit of benin protest atleast does ppl wey dem manage release go tnk der god,0,negative
oga lasilasi bbybikonubless me too nawna since na e we dey comment too oooi know say naw randomlybut just see me,0,negative
four year strong are rocking my world on this sunny day when i am stuck inside with nothing to do,0,negative
una weh done oo shey na blackout things you dey give us since yesterday,2,positive
i'll have to check i forget off the top of my head its i bit north of me you should come up,2,positive
nawa e be like na only una dey collect gift for this xmas oo show your boy some good good loving,0,negative
mr tayo u wicked kai abeg mk dis guy go retirement in peace now u wan add turn d already high bp to stroke haba,2,positive
guy that miss still dey vex meto say we no win ehn i for don fly go spain go beat am,0,negative
gaskiya na sha wahala na bils they call me attention seeker e choke,2,positive
lmao sorry boooo i kno now,2,positive
cba with school the morra,0,negative
i am so sorry you didn't get the position i was sure you would,0,negative
from d moesha reactions on the tl u can easily spot all d women wey dey nack for money if pesin dm u for price sha no kan complain for tl o,0,negative
aswear e no funny again by this time i dey my house dey sweat,2,positive
matt is gone by myself lame,0,negative
o fail and okay i shall try it,2,positive
the same fg that cant secure the lives of its citizens its very funny to think that fg of nigeria has a say in world affairs abeg before una use una reggae spoil okonjoiweala blues she might be disqualified for this statement make una dey una dey o,2,positive
lol una matter dey make me laugh here that bro dey para for you,0,negative
i want my hair to be nice i dont want to fail philosophy and i want nice peopleee,0,negative
yes can't wait to talk i sent you a dm too check it out,2,positive
spanish ib tomorrow hardcore study time,0,negative
