text,label,sentiment
omo na only me de hear dis noise from d street of lagos dangote truck de pass and a car wit siren and all d danfo buses lol dis to prove to una say na naija we de run dis show live,2,positive
cubs game today my first ever,2,positive
does yuml support interface class description at the same time can't get it working so far gt ltlttgtgttimplpigetpi,0,negative
i followed urs now please follow my girl,2,positive
i will check and get back to you,1,neutral
dis guy just dey jaye ori e like say tomorrow no dey again pls god when,0,negative
forgot to wake little one up for toilet before i went to bed last night now i have lots of bedding to wash,0,negative
i'm a mess i'm loosing my tech savvy mentality 1st i had the ps3 meltdown in the winter and now my helio meltdownthis is bad,0,negative
i dey ask simple question still some people dey find my trouble wetin be your plan for christmas and how you dey celebrate am very simple,0,negative
packing up my room,0,negative
wow well e get as e dey sweet everybody,0,negative
man cant yall n gucci get out here to az,0,negative
na hours she de do on top mat him hrs abeg if we add you she go sleep for there ni,2,positive
getting springs in my mouth this morning and working tonite ahha sounds like a sick day hit me up at work i love you shanee,2,positive
trying to get on facebook,0,negative
is busy with a design document,0,negative
we can has os 3 updateno we hasn't shakes head and mopes away,0,negative
i can't wait to see you tonight bring me my flannel and htl hoodie,0,negative
chaiii this one don sweet me die loyl e fit be you o,0,negative
but only have a pic with roger,0,negative
worse day off evvverrr,0,negative
morning the loss of his phone,0,negative
on here but they have gone onto myspace now,0,negative
hope everything is okay,0,negative
blondeposh with a beardlol not my cup of tea but floats your bros boatlol,2,positive
one day i will share them i love you edikan and i miss being your bestie as you don replace me with make una no worry im waiting patiently for you both i miss you bombom,0,negative
me where i dey sha i don already comport myself as i spot dem for ada george wear seat belt and face mask comot my signature snapback with red and black tassels before dem go say i dey fly colour now the matta is why we no go fit waka freely for our own town ah ah kilode,2,positive
i don dey try find am for like decades now wetin dey occur gan gan,2,positive
just back from supercheap a most successful trip the bikes are tanked amp checked for the week so all ready to start relaxing,2,positive
she don smell am na top tea dey there not coffee,0,negative
dilemma so there is meeting dinner dayi's house erjie's bbq circus sg river all on sat night so which one,0,negative
see person pikin see as e fresh and na chelsea fan again blues just kfb,2,positive
up early off to pdc for a swim,2,positive
lol im trying to be too but for basktball but idk i like it sometimes lol,0,negative
haha i will oo hows you long time no reply,2,positive
sitting in my trailer watchm youtue vids,2,positive
i'm usually the one sleeping at about 6am so i don't really mind how's the hair,2,positive
that is unforgivable my friend you are being demoted from quottweepquot to quottwitquot i'm sorry,2,positive
dis one na koloe dey form hardcore comedyeven dave chapelle go vex for am,2,positive
wetin ur concern dey doif no be footballer na lie bros,2,positive
dude your going to be so constipated im sorry,0,negative
the backup way dey away dey give me joy e dey distinct like mad i don hear this song like times now wtf burst my brain,0,negative
its proper cute lol p,2,positive
going to bed i wish the hubby had more time off,0,negative
phrases you don't often hear quotdreadful mistake by shane williamsquot,0,negative
i miss being single,0,negative
why do you know tagalog i'm not really a native speaker of tagalog but i know some stuff this is cool lol,2,positive
how do u make it up to your kid when you break his fave toy esp when its the org 80s toy not a new copy,0,negative
how far after the online bashing na this way una go una dey hawk our jersey like this cc,2,positive
lmao na dem dey break my heart sadly,2,positive
cells broken back in a few weeks sick wchicken pox,0,negative
when you go enter villa follow ichida before oye sef enter you drive dey go awka abi nibo,1,neutral
i feel so fat and ugly today,0,negative
yeahyou gotta buy and make your own dunkin donuts coffee around here,0,negative
u fit get starlet for k na,1,neutral
ya srsly but i had to kiss tvxq members it wasn't that bad 8,0,negative
i'm now anticipating on 90210's season 2,0,negative
cock first time in years i want something from there and the carousel chippy is closed,0,negative
she don set hot water down gee lets go even sef,2,positive
very sad day,0,negative
na this kain bruh wey i get dem never like my progress,2,positive
abeg which ones be natural again because nwoke dey run anything o,1,neutral
dey dia na,1,neutral
what are you guys doing kinda bored here,0,negative
hey eddie he played it already bout 830,0,negative
don jazzy don dey trend pass coro lol anywhere don jazzy say pim laidis comments section go bust ni donjazzy ma pa wa na,2,positive
